nli_id,url,period_detected,live_status,problem,current_034,suggested_034,heading_rom,heading_heb,wikidata,batch_921,pipeline_result
987013961916305171,https://www.nli.org.il/he/authorities/987013961916305171,20251223-20251229,live,dms-missing-leading-zero,[geonames] d=E154000 e=E154000 f=N485200 g=N485200,d=E0154000 e=E0154000 f=N0485200 g=N0485200,"Heinrichsreith (Drosendorf-Zissersdorf, Austria)","היינריכסרייט (דרוסנדורף-ציסרסדורף, אוסטריה)",245452014 | Q110700254,BMC 202512,skipped: no valid 034
987013920128205171,https://www.nli.org.il/he/authorities/987013920128205171,20251223-20251229,live,dms-missing-leading-zero,[geonames] d=E160627 e=E160627 f=N490413 g=N490413,d=E0160627 e=E0160627 f=N0490413 g=N0490413,Rouchovany (Czech Republic),רוחובאני (צ'כיה),Q246739,BMC 202512,skipped: no valid 034
987013961211505171,https://www.nli.org.il/he/authorities/987013961211505171,20251223-20251229,live,dms-missing-leading-zero,[geonames] d=E162125 e=E162125 f=N480810 g=N480810,d=E0162125 e=E0162125 f=N0480810 g=N0480810,"Inzersdorf (Vienna, Austria)","אינצרסדורף (וינה, אוסטריה)",245398804 | Q1671849,BMC 202512,skipped: no valid 034
987013961224105171,https://www.nli.org.il/he/authorities/987013961224105171,20251223-20251229,live,dms-missing-leading-zero,[geonames] d=E161552 e=E161552 f=N480859 g=N480859,d=E0161552 e=E0161552 f=N0480859 g=N0480859,"Mauer (Vienna, Austria)","מאואר (וינה, אוסטריה)",243022596 | Q1910986,BMC 202512,skipped: no valid 034
987014011359205171,https://www.nli.org.il/he/authorities/987014011359205171,20260101-20260107,live,dms-missing-leading-zero,[geonames] d=E224627 e=E224627 f=N492804 g=N492804,d=E0224627 e=E0224627 f=N0492804 g=N0492804,Terlo (Ukraine),טרלו (אוקראינה),Q4455857,BMC 202512,skipped: no valid 034
987014011361305171,https://www.nli.org.il/he/authorities/987014011361305171,20260101-20260107,live,dms-missing-leading-zero,[geonames] d=E154330 e=E154330 f=N495935 g=N495935,d=E0154330 e=E0154330 f=N0495935 g=N0495935,"Dubany (okres Pardubice, Czech Republic)","דובני (מחוז פרדוביצה, צ'כיה)",Q2234041,BMC 202512,skipped: no valid 034
987014011368505171,https://www.nli.org.il/he/authorities/987014011368505171,20260101-20260107,live,dms-missing-leading-zero,[geonames] d=E154300 e=E154300 f=N484300 g=N484300,d=E0154300 e=E0154300 f=N0484300 g=N0484300,"Kainreith (Sigmundsherberg, Austria)","קיינרייט (זיגמונדסהרברג, אוסטריה)",244372649 | Q63441059,BMC 202512,skipped: no valid 034
987013961915205171,https://www.nli.org.il/he/authorities/987013961915205171,20260101-20260107,live,dms-missing-leading-zero,[] d=E101700 e=E101700 f=N531900 g=N531900,d=E0101700 e=E0101700 f=N0531900 g=N0531900,Radbruch (Germany),ראדברוך (גרמניה),125146940 | Q643092,BEB 202512,skipped: no valid 034
987014011359505171,https://www.nli.org.il/he/authorities/987014011359505171,20260101-20260107,live,dms-missing-leading-zero,[geonames] d=E134159 e=E134159 f=N495348 g=N495348,d=E0134159 e=E0134159 f=N0495348 g=N0495348,"Terešov (okres Rokycany, Czech Republic)","טרשוב (מחוז רוקיקני, צ'כיה)",Q2175649,BMC 202512,skipped: no valid 034
987014011366405171,https://www.nli.org.il/he/authorities/987014011366405171,20260101-20260107,live,dms-missing-leading-zero,[] d=W611652 e=W611652 f=S271931 g=S271931,d=W0611652 e=W0611652 f=S0271931 g=S0271931,General Pinedo (Argentina),גנרל פינדו (ארגנטינה),,BMC 202512,skipped: no valid 034
987014011368105171,https://www.nli.org.il/he/authorities/987014011368105171,20260101-20260107,live,dms-missing-leading-zero,[geonames] d=E140444 e=E140444 f=N490719 g=N490719,d=E0140444 e=E0140444 f=N0490719 g=N0490719,Bavorov (Czech Republic),בבורוב (צ'כיה),240576865 | Q791533,BMC 202512,skipped: no valid 034
987014011368605171,https://www.nli.org.il/he/authorities/987014011368605171,20260101-20260107,live,dms-missing-leading-zero,[geonames] d=E163546 e=E163546 f=N482949 g=N482949,d=E0163546 e=E0163546 f=N0482949 g=N0482949,Gaweinstal (Austria),גוויינשטל (אוסטריה),248289465 | Q666556,BMC 202512,skipped: no valid 034
987012737059605171,https://www.nli.org.il/he/authorities/987012737059605171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E162325 e=E162325 f=N471549 g=N471549,d=E0162325 e=E0162325 f=N0471549 g=N0471549,Dürnbach im Burgenland (Austria),דורנבך אים בורגנלנד (אוסטריה),Q1096857,BMC 202403,skipped: no valid 034
987012748173805171,https://www.nli.org.il/he/authorities/987012748173805171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E155354 e=E155354 f=N485324 g=N485324,d=E0155354 e=E0155354 f=N0485324 g=N0485324,Horní Břečkov (Czech Republic),הורני ברקוב (צ'כיה),Q535668,BMC 202404,skipped: no valid 034
987012838373405171,https://www.nli.org.il/he/authorities/987012838373405171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E162057 e=E162057 f=N472628 g=N472628,d=E0162057 e=E0162057 f=N0472628 g=N0472628,Pilgersdorf (Austria),פילגרסדורף (אוסטריה),Q663460,BMC 202406,skipped: no valid 034
987012858532805171,https://www.nli.org.il/he/authorities/987012858532805171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E162216 e=E162216 f=N474816 g=N474816,d=E0162216 e=E0162216 f=N0474816 g=N0474816,Pöttsching (Austria),פוטשינג (אוסטריה),249435660 | Q670602,BMC 202407,skipped: no valid 034
987012858532905171,https://www.nli.org.il/he/authorities/987012858532905171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E170720 e=E170720 f=N473534 g=N473534,d=E0170720 e=E0170720 f=N0473534 g=N0473534,Szárföld (Hungary),סזרפולד (הונגריה),Q1089765,BMC 202407,skipped: no valid 034
987012878275405171,https://www.nli.org.il/he/authorities/987012878275405171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E162047 e=E162047 f=N491913 g=N491913,d=E0162047 e=E0162047 f=N0491913 g=N0491913,Deblín (Czech Republic),דמבלין (צ'כיה),3521170467999732370005 | Q1181531,BMC 202408,skipped: no valid 034
987012881361205171,https://www.nli.org.il/he/authorities/987012881361205171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E154300 e=E154300 f=N515707 g=N515707,d=E0154300 e=E0154300 f=N0515707 g=N0515707,"Zabór (Lubusz Voivodeship, Poland)","זאבור (וויבודשיפ לובוש, פולין)",3610149235095376690005 | Q2161966,BMC 202408,skipped: no valid 034
987012945174805171,https://www.nli.org.il/he/authorities/987012945174805171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E220016 e=E220016 f=N455010 g=N455010,d=E0220016 e=E0220016 f=N0455010 g=N0455010,"Leucușești (Timiș, Romania)","לאוקוסשטי (טימיש, רומניה)",Q753782,BMC 202409,skipped: no valid 034
987012978050105171,https://www.nli.org.il/he/authorities/987012978050105171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E150421 e=E150421 f=N491422 g=N491422,d=E0150421 e=E0150421 f=N0491422 g=N0491422,Nová Včelnice (Czech Republic),נובה ולניצה (צ'כיה),309866910 | Q1861156,BMC 202410,skipped: no valid 034
987013288666105171,https://www.nli.org.il/he/authorities/987013288666105171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E154500 e=E154500 f=N482400 g=N482400,d=E0154500 e=E0154500 f=N0482400 g=N0482400,"Jettsdorf (Grafenwörth, Austria)","יטסדורף (גרפנוורת', אוסטריה)",247855869 | Q110899557,BMC 202502,skipped: no valid 034
987013330818705171,https://www.nli.org.il/he/authorities/987013330818705171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E153000 e=E153000 f=N483900 g=N483900,d=E0153000 e=E0153000 f=N0483900 g=N0483900,Röhrenbach (Austria),רוהרנבאך (אוסטריה),242760205 | Q174950,BMC 202503,skipped: no valid 034
987013401034905171,https://www.nli.org.il/he/authorities/987013401034905171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E162455 e=E162455 f=N464325 g=N464325,d=E0162455 e=E0162455 f=N0464325 g=N0464325,Szentgyörgyvölgy (Hungary),סנטג'רג'וולג' (הונגריה),238798120 | Q926993,BMC 202504,skipped: no valid 034
987013428158305171,https://www.nli.org.il/he/authorities/987013428158305171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E175759 e=E175759 f=N483316 g=N483316,d=E0175759 e=E0175759 f=N0483316 g=N0483316,Nitrianska Blatnica (Slovakia),ניטריאנסקה בלאטניצה (סלובקיה),Q921520 | 248808700,BMC 202505,skipped: no valid 034
987013432994105171,https://www.nli.org.il/he/authorities/987013432994105171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E161137 e=E161137 f=N475746 g=N475746,d=E0161137 e=E0161137 f=N0475746 g=N0475746,"Gainfarn (Bad Vöslau, Austria)","גיינפארן (באד ווסלאו, אוסטריה)",248701858 | Q5517275,BMC 202505,skipped: no valid 034
987013437193105171,https://www.nli.org.il/he/authorities/987013437193105171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E180641 e=E180641 f=N484540 g=N484540,d=E0180641 e=E0180641 f=N0484540 g=N0484540,Dubodiel (Slovakia),דובודייל (סלובקיה),5568156565728023500005 | Q1043353,BMC 202506,skipped: no valid 034
987013475863805171,https://www.nli.org.il/he/authorities/987013475863805171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E165051 e=E165051 f=N494753 g=N494753,d=E0165051 e=E0165051 f=N0494753 g=N0494753,Mírov (Czech Republic),מירוב (צ'כיה),301595798 | Q671891,BMC 202506,skipped: no valid 034
987013504263305171,https://www.nli.org.il/he/authorities/987013504263305171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E132230 e=E132230 f=N500242 g=N500242,d=E0132230 e=E0132230 f=N0500242 g=N0500242,Žihle (Czech Republic),זילה (צ'כיה),Q2675721,BMC 202506,skipped: no valid 034
987013507419605171,https://www.nli.org.il/he/authorities/987013507419605171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E162500 e=E162500 f=N475000 g=N475000,d=E0162500 e=E0162500 f=N0475000 g=N0475000,Steinbrunn (Austria),שטיינברון (אוסטריה),240083231 | Q662618,BMC 202506,skipped: no valid 034
987013507432705171,https://www.nli.org.il/he/authorities/987013507432705171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E163800 e=E163800 f=N463000 g=N463000,d=E0163800 e=E0163800 f=N0463000 g=N0463000,Csörnyeföld (Hungary),צ'ורנייפולד (הונגריה),Q876369,BMC 202506,skipped: no valid 034
987013603138405171,https://www.nli.org.il/he/authorities/987013603138405171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E182138 e=E182138 f=N481039 g=N481039,d=E0182138 e=E0182138 f=N0481039 g=N0481039,Lula (Slovakia),לולה (סלובקיה),3640156565751623500005 | Q223484,BMC 202508,skipped: no valid 034
987013721056105171,https://www.nli.org.il/he/authorities/987013721056105171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E171127 e=E171127 f=N484925 g=N484925,d=E0171127 e=E0171127 f=N0484925 g=N0484925,Vrádište (Slovakia),ווראדישטה (סלובקיה),9314156565709923500007 | Q749450,BMC 202509,skipped: no valid 034
987013787175905171,https://www.nli.org.il/he/authorities/987013787175905171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E163616 e=E163616 f=N490709 g=N490709,d=E0163616 e=E0163616 f=N0490709 g=N0490709,Modřice (Czech Republic),מודרז'יצה (צ'כיה),244311505 | Q915051,BMC 202511,skipped: no valid 034
987013787181205171,https://www.nli.org.il/he/authorities/987013787181205171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E175447 e=E175447 f=N481443 g=N481443,d=E0175447 e=E0175447 f=N0481443 g=N0481443,Horná Kráľová (Slovakia),הורנה קראלובה (סלובקיה),2012156565688723500008 | Q1071388,BMC 202511,skipped: no valid 034
987012654572805171,https://www.nli.org.il/he/authorities/987012654572805171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E243639 e=E243639 f=N455420 g=N455420,d=E0243639 e=E0243639 f=N0455420 g=N0455420,Chirpăr (Romania),כירפר (רומניה),Q12116637,BMC 202401,skipped: no valid 034
987012851974605171,https://www.nli.org.il/he/authorities/987012851974605171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E03454 e=E03454 f=N03655 g=N03655,d=E0003454 e=E0003454 f=N0003655 g=N0003655,Gözlükule Site (Turkey),אתר גוזלוקולה (טורקיה),Q5626760,css 202407,skipped: no valid 034
987012857275405171,https://www.nli.org.il/he/authorities/987012857275405171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E164325 e=E164325 f=N483838 g=N483838,d=E0164325 e=E0164325 f=N0483838 g=N0483838,Grosskrut (Austria),גרוסקרוט (אוסטריה),241843234 | Q666540,BMC 202407,skipped: no valid 034
987012857275805171,https://www.nli.org.il/he/authorities/987012857275805171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E162000 e=E162000 f=N483700 g=N483700,d=E0162000 e=E0162000 f=N0483700 g=N0483700,"Röhrabrunn (Gnadendorf, Austria)","רורברון (גנאדנדורף, אוסטריה)",4059161098969929640005 | Q485975,BMC 202407,skipped: no valid 034
987012937677105171,https://www.nli.org.il/he/authorities/987012937677105171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E163624 e=E163624 f=N473600 g=N473600,d=E0163624 e=E0163624 f=N0473600 g=N0473600,"Girm (Deutschkreutz, Austria)","גירים (דויטשקרויץ, אוסטריה)",Q1126448,BMC 202409,skipped: no valid 034
987012945172405171,https://www.nli.org.il/he/authorities/987012945172405171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E201600 e=E201600 f=N471800 g=N471800,d=E0201600 e=E0201600 f=N0471800 g=N0471800,Besenyszög (Hungary),בסניסזוג (הונגריה),Q793988,BMC 202409,skipped: no valid 034
987012978048805171,https://www.nli.org.il/he/authorities/987012978048805171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E204049 e=E204049 f=N485254 g=N485254,d=E0204049 e=E0204049 f=N0485254 g=N0485254,Rudňany (Slovakia),רודנאני (סלובקיה),1014156565744123500005 | Q727800,BMC 202410,skipped: no valid 034
987012978069405171,https://www.nli.org.il/he/authorities/987012978069405171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E145926 e=E145926 f=N481324 g=N481324,d=E0145926 e=E0145926 f=N0481324 g=N0481324,Nöchling (Austria),נוכלינג (אוסטריה),234326482 | Q876348,BMC 202410,skipped: no valid 034
987013168195305171,https://www.nli.org.il/he/authorities/987013168195305171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E213420 e=E213420 f=N483848 g=N483848,d=E0213420 e=E0213420 f=N0483848 g=N0483848,Zemplínska Teplica (Slovakia),זמפלינסקה טפליצה (סלובקיה),1938156565746623500003 | Q189391,BMC 202412,skipped: no valid 034
987013254446105171,https://www.nli.org.il/he/authorities/987013254446105171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E171249 e=E171249 f=N503228 g=N503228,d=E0171249 e=E0171249 f=N0503228 g=N0503228,Karłowice Wielkie (Poland),קרלוביצה ויילקה (פולין),7303169829191737320002 | Q1734750,BMC 202502,skipped: no valid 034
987013396935305171,https://www.nli.org.il/he/authorities/987013396935305171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E164142 e=E164142 f=N471745 g=N471745,d=E0164142 e=E0164142 f=N0471745 g=N0471745,Salköveskút (Hungary),שלקובשקוט (הונגריה),Q969605 | 242282475,BMC 202504,skipped: no valid 034
987013428159005171,https://www.nli.org.il/he/authorities/987013428159005171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E230811 e=E230811 f=N471445 g=N471445,d=E0230811 e=E0230811 f=N0471445 g=N0471445,Firminiș (Romania),פירמיניס (רומניה),Q631374,BMC 202505,skipped: no valid 034
987013432990905171,https://www.nli.org.il/he/authorities/987013432990905171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E154152 e=E154152 f=N480839 g=N480839,d=E0154152 e=E0154152 f=N0480839 g=N0480839,"Pyhra (Sankt Pölten, Austria)","פירה (סנקט פולטן, אוסטריה)",240114036 | Q674282,BMC 202505,skipped: no valid 034
987013437191405171,https://www.nli.org.il/he/authorities/987013437191405171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E174132 e=E174132 f=N475507 g=N475507,d=E0174132 e=E0174132 f=N0475507 g=N0475507,Boheľov (Slovakia),בוהלוב (סלובקיה),943156565685523500003 | Q371641,BMC 202506,skipped: no valid 034
987013437212705171,https://www.nli.org.il/he/authorities/987013437212705171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E165801 e=E165801 f=N484328 g=N484328,d=E0165801 e=E0165801 f=N0484328 g=N0484328,Lanžhot (Czech Republic),לנז'הוט (צ'כיה),157156253583808110009 | Q946780,BMC 202505,skipped: no valid 034
987013475863305171,https://www.nli.org.il/he/authorities/987013475863305171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E152851 e=E152851 f=N480451 g=N480451,d=E0152851 e=E0152851 f=N0480451 g=N0480451,"Mainburg (Hofstetten-Grünau, Austria)","מיינבורג (הופשטטן-גרינאו, אוסטריה)",307288992 | Q110808173,BMC 202506,skipped: no valid 034
987013501954005171,https://www.nli.org.il/he/authorities/987013501954005171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E174250 e=E174250 f=N501436 g=N501436,d=E0174250 e=E0174250 f=N0501436 g=N0501436,"Bohušov (Bruntál, Czech Republic)","בוהוסוב (ברונטל, צ'כיה)",295367394 | Q891002,BMC 202506,skipped: no valid 034
987013552775705171,https://www.nli.org.il/he/authorities/987013552775705171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E181944 e=E181944 f=N472047 g=N472047,d=E0181944 e=E0181944 f=N0472047 g=N0472047,Csákberény (Hungary),צאקברני (הונגריה),242610687 | Q222994,BMC 202507,skipped: no valid 034
987013601838305171,https://www.nli.org.il/he/authorities/987013601838305171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E143759 e=E143759 f=N504636 g=N504636,d=E0143759 e=E0143759 f=N0504636 g=N0504636,Cvikov (Czech Republic),צביקוב (צ'כיה),244275099 | Q1008656,BMC 202508,skipped: no valid 034
987013718858505171,https://www.nli.org.il/he/authorities/987013718858505171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E172233 e=E172233 f=N482458 g=N482458,d=E0172233 e=E0172233 f=N0482458 g=N0482458,"Doľany (Pezinok, Slovakia)","דוליאני (פזינוק, סלובקיה)",238786806 | Q1022825,BMC 202509,skipped: no valid 034
987013771779805171,https://www.nli.org.il/he/authorities/987013771779805171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E154127 e=E154127 f=N493834 g=N493834,d=E0154127 e=E0154127 f=N0493834 g=N0493834,Česká Bělá (Czech Republic),צ'סקה ביילה (צ'כיה),Q2395486,BMC 202510,skipped: no valid 034
987013781478105171,https://www.nli.org.il/he/authorities/987013781478105171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E175952 e=E175952 f=N495057 g=N495057,d=E0175952 e=E0175952 f=N0495057 g=N0495057,Pustá Polom (Czech Republic),פוסטה פולום (צ'כיה),Q1844185,BMC 202511,skipped: no valid 034
987013800306805171,https://www.nli.org.il/he/authorities/987013800306805171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E162747 e=E162747 f=N471049 g=N471049,d=E0162747 e=E0162747 f=N0471049 g=N0471049,Horvátlövő (Hungary),הורבאטלובה (הונגריה),Q955429,BMC 202511,skipped: no valid 034
987013961915105171,https://www.nli.org.il/he/authorities/987013961915105171,20260115-20260121,live,dms-missing-leading-zero,[geonames] d=E155036 e=E155036 f=N460536 g=N460536,d=E0155036 e=E0155036 f=N0460536 g=N0460536,Krapinske Toplice (Croatia),קרפינסקה טופליצה (קרואטיה),316747689 | Q943679,BMC 202512,skipped: no valid 034
987013553547005171,https://www.nli.org.il/he/authorities/987013553547005171,20260129-20260204,live,dms-missing-leading-zero,[geonet] d=E0442149 e=E0442149 f=N321330 g=N321330,,Kifl (Iraq),קיפל (עיראק),,,skipped: no valid 034
987007395925105171,https://www.nli.org.il/he/authorities/987007395925105171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=N02404 e=N02404 f=N04928 g=N04928,d=N0002404 e=N0002404 f=N0004928 g=N0004928,Rozdil (Ukraine),רוזדיל (אוקראינה),Q4396487,css 201807,skipped: no valid 034
987007418452505171,https://www.nli.org.il/he/authorities/987007418452505171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=N02651 e=N02651 f=N04935 g=N04935,d=N0002651 e=N0002651 f=N0004935 g=N0004935,Mykolaïv (Ukraine),מיקולייב (אוקראינה),,css 201804,skipped: no valid 034
987012735376605171,https://www.nli.org.il/he/authorities/987012735376605171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E244457 e=E244457 f=N483306 g=N483306,d=E0244457 e=E0244457 f=N0483306 g=N0483306,Lanchyn (Ukraine),לנצ'ין (אוקראינה),Q4254088,BMC 202403,skipped: no valid 034
987012737076205171,https://www.nli.org.il/he/authorities/987012737076205171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E253423 e=E253423 f=N491011 g=N491011,d=E0253423 e=E0253423 f=N0491011 g=N0491011,Laskivtsi (Ukraine),לאסקיבצי (אוקראינה),Q4254782,BMC 202403,skipped: no valid 034
987007512638605171,https://www.nli.org.il/he/authorities/987007512638605171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E260325 e=E260325 f=N484014 g=N484014,d=E0260325 e=E0260325 f=N0484014 g=N0484014,"Babynt︠s︡i (Ternopilʹsʹka oblastʹ, Ukraine)","בבינצי (מחוז טרנופול, אוקראינה)",Q4074375,,skipped: no valid 034
987012658772405171,https://www.nli.org.il/he/authorities/987012658772405171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=W610612 e=W610612 f=S341351 g=S341351,d=W0610612 e=W0610612 f=S0341351 g=S0341351,Ascensión (Argentina),אסנשן (ארגנטינה),Q5707921,BMC 202401,skipped: no valid 034
987012735376705171,https://www.nli.org.il/he/authorities/987012735376705171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E225830 e=E225830 f=N491946 g=N491946,d=E0225830 e=E0225830 f=N0491946 g=N0491946,Strilky (Ukraine),סטרילקי (אוקראינה),Q4443674,BMC 202403,skipped: no valid 034
987012788864005171,https://www.nli.org.il/he/authorities/987012788864005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E171728 e=E171728 f=N530713 g=N530713,d=E0171728 e=E0171728 f=N0530713 g=N0530713,Osiek nad Notecią (Poland),אוסייק נאד נוטציה (פולין),Q7106782,BMC 202405,skipped: no valid 034
987012851876605171,https://www.nli.org.il/he/authorities/987012851876605171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E245943 e=E245943 f=N485410 g=N485410,d=E0245943 e=E0245943 f=N0485410 g=N0485410,Palahychi (Ukraine),פלאהיצ'י (אוקראינה),Q4342411,BMC 202407,skipped: no valid 034
987012851977005171,https://www.nli.org.il/he/authorities/987012851977005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E036539 e=E036539 f=N0314856 g=N0314856,,Al-Muwaqqar (Jordan : District),אל-מואקר (ירדן : מחוז),Q27126230,css 202407,skipped: no valid 034
987012858522105171,https://www.nli.org.il/he/authorities/987012858522105171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E162600 e=E162600 f=N475500 g=N475500,d=E0162600 e=E0162600 f=N0475500 g=N0475500,Wimpassing an der Leitha (Austria),וימפסינג אן דר לייתה (אוסטריה),237445148 | Q662709,BMC 202407,skipped: no valid 034
987012858532105171,https://www.nli.org.il/he/authorities/987012858532105171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E162956 e=E162956 f=N473416 g=N473416,d=E0162956 e=E0162956 f=N0473416 g=N0473416,Unterfrauenhaid (Austria),אונטרפרואנהייד (אוסטריה),134681326 | Q671794,BMC 202407,skipped: no valid 034
987012858534405171,https://www.nli.org.il/he/authorities/987012858534405171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E242611 e=E242611 f=N485759 g=N485759,d=E0242611 e=E0242611 f=N0485759 g=N0485759,"I︠A︡vorivka (Kalus'kyi rayon, Ukraine)","יאבוריבקה (מחוז קאלוסקי, אוקראינה)",Q4536049,BMC 202407,skipped: no valid 034
987012858547405171,https://www.nli.org.il/he/authorities/987012858547405171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E244051 e=E244051 f=N501952 g=N501952,d=E0244051 e=E0244051 f=N0501952 g=N0501952,Tetevchytsi (Ukraine),טטבצ'יצי (אוקראינה),Q4456507,BMC 202407,skipped: no valid 034
987012875572605171,https://www.nli.org.il/he/authorities/987012875572605171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E134743 e=E134743 f=N423529 g=N423529,d=E0134743 e=E0134743 f=N0423529 g=N0423529,Cermignano (Italy),צרמיניאנו (איטליה),Q51439,BMC 202408,skipped: no valid 034
987012875576405171,https://www.nli.org.il/he/authorities/987012875576405171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E295339 e=E295339 f=N505619 g=N505619,d=E0295339 e=E0295339 f=N0505619 g=N0505619,"Ivankiv (Kyïvsʹka oblastʹ, Ukraine)","איוונקיב (מחוז קייב, אוקראינה)",244756311 | Q797423,BMC 202408,skipped: no valid 034
987012875573005171,https://www.nli.org.il/he/authorities/987012875573005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E142105 e=E142105 f=N415705 g=N415705,d=E0142105 e=E0142105 f=N0415705 g=N0415705,Villa Santa Maria (Italy),וילה סנטה מריה (איטליה),245858282 | Q51317,BMC 202408,skipped: no valid 034
987012881361105171,https://www.nli.org.il/he/authorities/987012881361105171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=W463939 e=W463939 f=S233643 g=S233643,d=W0463939 e=W0463939 f=S0233643 g=S0233643,"Indianópolis (São Paulo, Brazil)","אינדיאנופוליס (סאו פאולו, ברזיל)",12150323689509971961 | Q10301972,BMC 202408,skipped: no valid 034
987012881362705171,https://www.nli.org.il/he/authorities/987012881362705171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E64503 e=E64503 f=N492000 g=N492000,d=E0064503 e=E0064503 f=N0492000 g=N0492000,"Roden (Saarluis, Germany)","רודן (סארלואי, גרמניה)",243029913 | Q2160979,BMC 202408,skipped: no valid 034
987012881370705171,https://www.nli.org.il/he/authorities/987012881370705171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E111545 e=E111545 f=N454728 g=N454728,d=E0111545 e=E0111545 f=N0454728 g=N0454728,Posina (Italy),פוזינה (איטליה),233889086 | Q46860,BMC 202408,skipped: no valid 034
987012900676205171,https://www.nli.org.il/he/authorities/987012900676205171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E154611 e=E154611 f=N491443 g=N491443,d=E0154611 e=E0154611 f=N0491443 g=N0491443,Okříšky (Czech Republic),אוקרישי (צ'כיה),301058120 | Q2703812,BMC 202408,skipped: no valid 034
987012922167305171,https://www.nli.org.il/he/authorities/987012922167305171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E244833 e=E244833 f=N491112 g=N491112,d=E0244833 e=E0244833 f=N0491112 g=N0491112,Kukilnyky (Ukraine),קוקילניקי (אוקראינה),Q4245824,BMC 202409,skipped: no valid 034
